LOT번호,작업명,설비번호,단위중량(kg),투입중량(kg),투입액량(L),염색길이(m),공정진행시간(%),목표온도,지시온도,진행온도,목표대비 진행온도,지시대비 진행온도,포속1,포속2,포속3,포속4,염색색차 DE
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,4.35,40,30.0,22.0,0.55,0.7333333333333333,83,1,90,2,1.542863
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,4.97,50,30.0,22.0,0.44,0.7333333333333333,83,1,90,2,1.542863
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,5.59,50,30.0,22.0,0.44,0.7333333333333333,83,1,90,2,1.542863
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,6.21,50,30.0,22.0,0.44,0.7333333333333333,83,1,90,2,1.542863
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,6.83,130,30.5,21.5,0.1653846153846153,0.7049180327868853,83,1,90,2,1.542863
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,7.45,130,30.8,26.0,0.2,0.8441558441558441,83,1,90,2,1.542863
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,8.07,80,33.8,30.8,0.385,0.911242603550296,59,2,84,3,1.542863
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,8.7,70,38.5,35.4,0.5057142857142857,0.9194805194805196,88,3,92,4,1.542863
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,9.32,70,40.0,38.3,0.5471428571428572,0.9575,88,3,92,4,1.542863
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,9.94,30,40.0,35.6,1.1866666666666668,0.89,89,4,87,5,1.542863
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,10.56,30,40.0,35.7,1.1900000000000002,0.8925000000000001,95,5,87,5,1.542863
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,11.18,30,41.3,40.3,1.3433333333333333,0.9757869249394672,78,6,103,6,1.542863
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,11.8,30,46.3,44.1,1.47,0.9524838012958964,18,7,99,7,1.542863
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,12.42,30,50.0,48.4,1.6133333333333333,0.968,88,8,99,7,1.542863
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,13.04,30,50.0,45.6,1.52,0.912,88,8,91,8,1.542863
F2202180233,원단검사,FCM11,495,350.8,4000,210.0,13.66,30,50.0,45.7,1.5233333333333334,0.914,86,9,91,8,1.542863
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,1.31,30,30.0,21.9,0.73,0.73,7,1,0,0,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,1.96,30,30.0,20.2,0.6733333333333333,0.6733333333333333,7,1,73,1,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,2.61,30,30.0,21.3,0.7100000000000001,0.7100000000000001,83,2,73,1,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,3.27,30,30.0,21.4,0.7133333333333333,0.7133333333333333,83,2,73,1,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,3.92,40,30.0,21.5,0.5375,0.7166666666666667,83,2,73,1,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,4.58,40,30.0,21.6,0.54,0.7200000000000001,83,2,73,1,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,5.23,50,30.0,21.7,0.434,0.7233333333333333,83,2,73,1,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,5.88,50,30.0,21.8,0.436,0.7266666666666667,83,2,73,1,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,6.54,50,30.0,21.9,0.4379999999999999,0.73,83,2,73,1,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,7.19,130,30.4,21.4,0.1646153846153846,0.7039473684210527,83,2,73,1,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,7.84,130,30.8,25.8,0.1984615384615384,0.8376623376623377,83,2,73,1,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,8.5,80,33.5,30.6,0.3825,0.9134328358208956,65,3,67,2,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,9.15,70,37.9,34.9,0.4985714285714285,0.920844327176781,86,4,108,3,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,9.8,70,40.0,37.9,0.5414285714285714,0.9475,85,5,108,3,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,10.46,30,40.0,35.7,1.1900000000000002,0.8925000000000001,85,5,106,4,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,11.11,30,40.0,35.9,1.1966666666666663,0.8975,90,6,106,4,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,11.76,30,41.7,40.8,1.36,0.9784172661870504,90,6,122,5,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,12.42,30,46.3,44.0,1.4666666666666666,0.9503239740820736,96,7,122,5,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,13.07,30,50.0,48.4,1.6133333333333333,0.968,85,8,112,6,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,13.73,30,50.0,45.6,1.52,0.912,85,8,112,6,1.476973
F2202180262,원단검사,FCM11,495,329.3,4000,126.0,14.38,30,50.0,45.7,1.5233333333333334,0.914,83,9,105,7,1.476973
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,1.21,30,30.0,22.3,0.7433333333333334,0.7433333333333334,22,1,0,0,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,1.82,30,30.0,21.3,0.7100000000000001,0.7100000000000001,22,1,97,1,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,2.42,30,30.0,22.9,0.7633333333333333,0.7633333333333333,22,1,97,1,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,3.03,30,30.0,23.0,0.7666666666666667,0.7666666666666667,22,1,97,1,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,3.64,40,30.0,23.3,0.5825,0.7766666666666667,22,1,97,1,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,4.24,40,30.0,23.5,0.5875,0.7833333333333333,22,1,97,1,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,4.85,50,30.0,23.7,0.474,0.7899999999999999,22,1,97,1,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,5.45,50,30.0,23.9,0.478,0.7966666666666666,22,1,97,1,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,6.06,50,30.0,24.0,0.48,0.8,22,1,97,1,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,6.67,130,31.0,22.9,0.1761538461538461,0.7387096774193548,15,2,97,1,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,7.27,130,31.0,26.4,0.203076923076923,0.8516129032258064,15,2,97,1,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,7.88,80,33.9,30.9,0.38625,0.911504424778761,96,3,83,2,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,8.48,70,38.5,35.5,0.5071428571428571,0.922077922077922,96,3,95,3,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,9.09,70,40.0,39.2,0.56,0.98,95,4,95,3,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,9.7,30,40.0,35.6,1.1866666666666668,0.89,96,5,94,4,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,10.3,30,40.0,36.0,1.2,0.9,96,5,94,4,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,10.91,30,42.3,41.5,1.3833333333333333,0.9810874704491728,115,6,94,4,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,11.52,30,47.3,45.0,1.5,0.9513742071881608,115,6,212,5,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,12.12,30,50.0,48.5,1.6166666666666667,0.97,101,7,212,5,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,12.73,30,50.0,49.1,1.6366666666666667,0.982,101,7,99,6,1.304339
F2202180360,원단검사,FCM11,495,368.0,4000,47.0,13.33,30,50.0,47.1,1.57,0.942,99,8,99,6,1.304339
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,1.0,30,30.0,24.1,0.8033333333333333,0.8033333333333333,6,2,88,1,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,1.34,30,30.0,24.2,0.8066666666666666,0.8066666666666666,6,2,88,1,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,1.67,30,30.0,24.3,0.81,0.81,6,2,88,1,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,2.01,40,30.0,24.4,0.61,0.8133333333333332,6,2,88,1,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,2.34,40,30.0,24.5,0.6125,0.8166666666666667,6,2,88,1,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,2.68,50,30.0,24.6,0.492,0.8200000000000001,6,2,88,1,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,3.01,50,30.0,24.6,0.492,0.8200000000000001,6,2,88,1,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,3.34,50,30.3,24.1,0.482,0.7953795379537955,6,2,88,1,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,3.68,130,31.0,26.4,0.203076923076923,0.8516129032258064,29,3,88,1,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,4.01,130,34.0,31.1,0.2392307692307692,0.9147058823529411,84,4,79,2,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,4.35,80,38.9,35.9,0.44875,0.922879177377892,84,4,79,2,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,4.68,70,40.0,39.1,0.5585714285714286,0.9775,85,5,108,3,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,5.02,70,40.0,35.8,0.5114285714285713,0.8949999999999999,85,6,108,3,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,5.35,30,40.0,36.0,1.2,0.9,85,6,108,4,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,5.69,30,42.5,40.0,1.3333333333333333,0.9411764705882352,102,7,108,4,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,6.02,30,50.0,38.9,1.2966666666666666,0.778,102,7,132,5,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,6.35,30,50.0,38.7,1.29,0.774,86,8,132,5,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,6.69,30,50.0,38.8,1.2933333333333332,0.7759999999999999,102,9,120,6,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,7.02,30,50.2,45.1,1.5033333333333334,0.898406374501992,102,9,120,6,1.473568
F2202180559,원단검사,FCM11,495,352.8,4000,121.0,7.36,30,50.8,48.9,1.63,0.9625984251968503,91,10,122,7,1.473568
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,2.05,30,30.0,24.1,0.8033333333333333,0.8033333333333333,6,2,88,1,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,2.74,30,30.0,24.2,0.8066666666666666,0.8066666666666666,6,2,88,1,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,3.42,30,30.0,24.3,0.81,0.81,6,2,88,1,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,4.11,40,30.0,24.4,0.61,0.8133333333333332,6,2,88,1,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,4.79,40,30.0,24.5,0.6125,0.8166666666666667,6,2,88,1,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,5.48,50,30.0,24.6,0.492,0.8200000000000001,6,2,88,1,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,6.16,50,30.0,24.6,0.492,0.8200000000000001,6,2,88,1,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,6.85,50,30.3,24.1,0.482,0.7953795379537955,6,2,88,1,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,7.53,130,31.0,26.4,0.203076923076923,0.8516129032258064,29,3,88,1,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,8.22,130,34.0,31.1,0.2392307692307692,0.9147058823529411,84,4,79,2,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,8.9,80,38.9,35.9,0.44875,0.922879177377892,84,4,79,2,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,9.59,70,40.0,39.1,0.5585714285714286,0.9775,85,5,108,3,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,10.27,70,40.0,35.8,0.5114285714285713,0.8949999999999999,85,6,108,3,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,10.96,30,40.0,36.0,1.2,0.9,85,6,108,4,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,11.64,30,42.5,40.0,1.3333333333333333,0.9411764705882352,102,7,108,4,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,12.33,30,50.0,38.9,1.2966666666666666,0.778,102,7,132,5,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,13.01,30,50.0,38.7,1.29,0.774,86,8,132,5,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,13.7,30,50.0,38.8,1.2933333333333332,0.7759999999999999,102,9,120,6,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,14.38,30,50.2,45.1,1.5033333333333334,0.898406374501992,102,9,120,6,1.484328
F2202180571,원단검사,FCM11,495,362.5,4000,73.0,15.07,30,50.8,48.9,1.63,0.9625984251968503,91,10,122,7,1.484328
F2202210054,염색,FCM06,314,113.8,2000,350.0,1.23,30,30.0,39.9,1.3299999999999998,1.3299999999999998,89,1,90,1,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,1.65,30,30.0,41.4,1.38,1.38,92,2,92,2,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,2.06,30,30.0,40.8,1.36,1.36,92,2,92,2,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,2.47,40,30.0,40.6,1.015,1.3533333333333333,92,2,92,2,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,2.88,40,30.0,40.3,1.0074999999999998,1.3433333333333333,92,2,92,2,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,3.29,50,30.0,39.9,0.7979999999999999,1.3299999999999998,92,2,92,2,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,3.7,50,30.0,39.5,0.79,1.3166666666666669,92,2,92,2,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,4.12,50,33.2,42.8,0.856,1.289156626506024,12,3,92,2,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,4.53,80,36.6,42.7,0.5337500000000001,1.1666666666666667,6,5,102,3,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,4.94,110,40.0,42.7,0.3881818181818182,1.0675,6,5,102,3,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,5.35,120,40.0,41.9,0.3491666666666667,1.0475,9,7,89,4,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,5.76,120,40.0,41.9,0.3491666666666667,1.0475,83,8,95,5,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,6.17,80,42.8,46.3,0.57875,1.0817757009345794,16,9,95,5,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,6.58,80,46.2,48.8,0.61,1.0562770562770565,22,11,93,6,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,7.0,80,49.6,51.8,0.6475,1.0443548387096773,66,12,91,7,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,7.41,80,50.0,51.3,0.64125,1.026,28,13,91,7,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,7.82,80,50.0,51.1,0.63875,1.022,31,15,90,8,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,8.23,90,50.0,51.2,0.5688888888888889,1.024,57,16,90,9,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,8.64,90,50.0,51.2,0.5688888888888889,1.024,33,17,34,10,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,9.05,70,50.0,51.1,0.73,1.022,54,18,56,11,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,9.47,30,50.0,51.1,1.7033333333333334,1.022,50,20,91,12,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,9.88,30,50.0,50.7,1.6900000000000002,1.014,41,21,91,12,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,10.29,30,50.1,50.4,1.68,1.0059880239520955,48,22,91,13,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,10.7,30,51.3,51.9,1.73,1.0116959064327486,47,23,91,13,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,11.11,30,52.5,53.2,1.7733333333333334,1.0133333333333334,50,25,93,14,0.3047607
F2202210054,염색,FCM06,314,113.8,2000,350.0,11.52,30,53.8,54.4,1.8133333333333328,1.0111524163568772,38,26,91,15,0.3047607
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,1.38,30,30.0,24.6,0.8200000000000001,0.8200000000000001,11,1,11,1,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,2.07,30,30.0,21.5,0.7166666666666667,0.7166666666666667,62,2,25,3,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,2.76,30,30.0,21.4,0.7133333333333333,0.7133333333333333,62,2,25,3,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,3.45,30,30.0,21.5,0.7166666666666667,0.7166666666666667,62,2,25,3,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,4.14,40,30.0,21.6,0.54,0.7200000000000001,62,2,25,3,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,4.83,40,30.0,21.9,0.5475,0.73,62,2,25,3,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,5.52,50,30.0,22.0,0.44,0.7333333333333333,62,2,25,3,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,6.21,50,30.8,26.4,0.528,0.8571428571428571,46,3,47,4,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,6.9,50,35.5,35.1,0.7020000000000001,0.9887323943661972,26,4,26,5,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,7.59,130,40.0,40.4,0.3107692307692307,1.01,28,6,93,6,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,8.28,130,40.0,37.9,0.2915384615384615,0.9475,57,7,58,7,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,8.97,80,40.5,38.7,0.48375,0.9555555555555556,29,8,28,8,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,9.66,70,45.1,47.4,0.6771428571428572,1.0509977827050998,28,10,86,9,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,10.34,70,50.0,50.9,0.7271428571428571,1.018,52,11,86,9,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,11.03,30,50.0,48.4,1.6133333333333333,0.968,27,12,80,10,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,11.72,30,50.0,47.7,1.59,0.954,31,14,83,11,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,12.41,30,50.0,47.7,1.59,0.954,54,15,83,11,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,13.1,30,51.6,53.4,1.78,1.0348837209302324,35,16,91,12,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,13.79,30,53.1,53.5,1.7833333333333334,1.0075329566854991,37,18,91,13,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,14.48,30,54.7,55.1,1.836666666666667,1.0073126142595978,50,19,91,13,0.8384458
F2202210075,원단검사,FCM08,275,76.7,1000,7.0,15.17,30,56.3,56.6,1.8866666666666667,1.005328596802842,36,20,88,14,0.8384458
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,0.89,30,30.0,33.2,1.106666666666667,1.106666666666667,0,0,36,1,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,1.34,30,30.0,33.1,1.1033333333333333,1.1033333333333333,51,1,36,1,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,1.79,30,30.0,33.3,1.11,1.11,51,1,36,1,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,2.23,30,30.0,33.4,1.1133333333333333,1.1133333333333333,51,1,36,1,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,2.68,40,30.0,33.4,0.835,1.1133333333333333,51,1,36,1,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,3.12,40,30.0,33.3,0.8324999999999999,1.11,51,1,36,1,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,3.57,50,30.0,33.3,0.6659999999999999,1.11,51,1,36,1,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,4.02,50,30.0,33.5,0.67,1.1166666666666667,51,1,36,1,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,4.46,50,30.0,33.4,0.6679999999999999,1.1133333333333333,51,1,36,1,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,4.91,80,30.6,26.4,0.3299999999999999,0.8627450980392156,51,1,30,2,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,5.36,100,33.9,32.4,0.324,0.9557522123893806,53,2,30,2,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,5.8,120,37.3,35.5,0.2958333333333333,0.9517426273458446,53,2,99,3,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,6.25,120,40.0,38.3,0.3191666666666666,0.9575,119,3,99,3,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,6.7,80,40.0,38.4,0.48,0.96,90,4,92,4,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,7.14,70,40.0,39.0,0.5571428571428572,0.975,90,4,93,5,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,7.59,70,40.0,39.6,0.5657142857142857,0.99,90,5,93,5,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,8.04,70,40.0,39.8,0.5685714285714285,0.995,87,6,87,6,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,8.48,70,40.0,39.7,0.5671428571428572,0.9925,87,6,91,7,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,8.93,70,40.0,39.7,0.5671428571428572,0.9925,87,7,91,7,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,9.38,70,40.0,39.7,0.5671428571428572,0.9925,87,8,87,8,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,9.82,30,40.0,39.7,1.3233333333333337,0.9925,87,8,86,9,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,10.27,30,40.0,39.8,1.3266666666666669,0.995,86,9,86,9,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,10.71,30,40.0,39.9,1.3299999999999998,0.9975,88,10,84,10,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,11.16,30,40.0,39.9,1.3299999999999998,0.9975,88,10,83,11,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,11.61,30,40.0,40.0,1.3333333333333333,1.0,83,11,84,12,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,12.05,30,40.0,40.0,1.3333333333333333,1.0,84,12,84,12,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,12.5,30,40.0,40.0,1.3333333333333333,1.0,84,12,82,13,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,12.95,30,40.0,40.0,1.3333333333333333,1.0,84,12,93,14,3.928609
F2202210104,원단검사,FCM07,560,341.8,4000,545.0,13.39,30,40.0,38.4,1.28,0.96,182,13,93,14,3.928609
F2202210105,원단검사,FCM07,560,341.6,4000,545.0,1.4,30,30.0,29.3,0.9766666666666668,0.9766666666666668,0,0,17,1,1.958902
F2202210105,원단검사,FCM07,560,341.6,4000,545.0,1.87,30,30.0,29.8,0.9933333333333334,0.9933333333333334,54,1,17,1,1.958902
F2202210105,원단검사,FCM07,560,341.6,4000,545.0,2.34,30,30.0,30.4,1.0133333333333332,1.0133333333333332,54,1,96,2,1.958902
F2202210105,원단검사,FCM07,560,341.6,4000,545.0,2.8,40,30.0,30.5,0.7625,1.0166666666666666,54,1,96,2,1.958902
F2202210105,원단검사,FCM07,560,341.6,4000,545.0,3.27,40,30.0,30.6,0.765,1.02,54,1,96,2,1.958902
F2202210105,원단검사,FCM07,560,341.6,4000,545.0,3.74,50,30.0,30.6,0.612,1.02,54,1,96,2,1.958902
F2202210105,원단검사,FCM07,560,341.6,4000,545.0,4.21,50,30.0,30.8,0.616,1.0266666666666666,54,1,96,2,1.958902
F2202210105,원단검사,FCM07,560,341.6,4000,545.0,4.67,50,30.0,31.2,0.624,1.04,54,1,96,2,1.958902
F2202210105,원단검사,FCM07,560,341.6,4000,545.0,5.14,80,30.0,31.5,0.39375,1.05,54,1,96,2,1.958902
F2202210105,원단검사,FCM07,560,341.6,4000,545.0,5.61,100,30.6,22.3,0.223,0.7287581699346405,54,1,96,2,1.958902
F2202210105,원단검사,FCM07,560,341.6,4000,545.0,6.07,120,32.0,30.2,0.2516666666666666,0.94375,54,1,96,2,1.958902
